,index,Unnamed: 0,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace_x,w_df,w_svpt,w_1stIn_x,w_1stWon_x,w_2ndWon_x,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_id,l_winners_fh,l_winners_bh,l_unforced_fh,l_unforced_bh,l_return_pts_faced,l_return_pts_won,w_1stIn_y,w_1stWon_y,w_2ndWon_y,w_ace_y,w_winners_fh,w_winners_bh,w_unforced_fh,w_unforced_bh,w_return_pts_faced,w_return_pts_won,label,Unnamed: 0.1
519,191,33.0,2014-403,Miami Masters,Hard,96.0,M,20140319.0,95.0,104925.0,2.0,,Novak Djokovic,R,188.0,SRB,26.8,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,27.7,6-3 6-3,3.0,F,84.0,5.0,0.0,49.0,35.0,30.0,8.0,9.0,1.0,1.0,2.0,1.0,52.0,37.0,22.0,7.0,9.0,1.0,4.0,2.0,10900.0,1.0,13130.0,20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,10,2,9,8,49,11,36,30,8,4,9,7,6,5,52,23,1.0,28854.0
520,200,34.0,2014-425,Barcelona,Clay,48.0,A,20140421.0,41.0,104597.0,6.0,,Nicolas Almagro,R,183.0,ESP,28.6,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,27.8,2-6 7-6(5) 6-4,3.0,QF,167.0,4.0,2.0,121.0,65.0,43.0,25.0,15.0,13.0,18.0,2.0,4.0,91.0,61.0,43.0,14.0,15.0,3.0,7.0,20.0,1750.0,1.0,13310.0,20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,13,7,16,8,121,53,66,44,24,4,17,14,29,21,91,34,1.0,29103.0
521,215,35.0,2014-6120,Nice,Clay,28.0,A,20140518.0,27.0,105208.0,2.0,,Ernests Gulbis,R,190.0,LAT,25.7,105643.0,7.0,,Federico Delbonis,L,190.0,ARG,23.6,6-1 7-6(5),3.0,F,99.0,9.0,6.0,65.0,35.0,32.0,16.0,10.0,3.0,3.0,1.0,3.0,68.0,44.0,27.0,14.0,9.0,4.0,6.0,19.0,1890.0,45.0,1004.0,20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,9,3,7,13,63,17,33,30,16,8,7,12,9,16,68,27,1.0,29358.0
522,218,36.0,2014-520,Roland Garros,Clay,128.0,G,20140526.0,113.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,27.9,105583.0,,,Dusan Lajovic,R,180.0,SRB,23.9,6-1 6-2 6-1,5.0,R16,93.0,0.0,1.0,59.0,37.0,30.0,14.0,11.0,3.0,4.0,3.0,3.0,57.0,28.0,14.0,4.0,11.0,2.0,10.0,1.0,12500.0,83.0,632.0,20140601-M-Roland_Garros-R16-Rafael_Nadal-Dusan_Lajovic,3,3,15,16,59,15,37,30,14,0,13,3,4,10,57,39,1.0,29471.0
523,224,37.0,2014-500,Halle,Grass,28.0,A,20140609.0,13.0,104460.0,,WC,Dustin Brown,R,196.0,GER,29.5,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,28.0,6-4 6-1,3.0,R16,60.0,11.0,5.0,51.0,31.0,26.0,12.0,9.0,1.0,1.0,2.0,0.0,47.0,32.0,22.0,6.0,8.0,6.0,9.0,85.0,633.0,1.0,12500.0,20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,4,4,1,1,51,13,31,26,12,11,13,11,3,2,47,19,1.0,29498.0
524,235,38.0,2014-540,Wimbledon,Grass,128.0,G,20140623.0,127.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,27.0,103819.0,4.0,,Roger Federer,R,185.0,SUI,32.8,6-7(7) 6-4 7-6(4) 5-7 6-4,5.0,F,236.0,13.0,3.0,174.0,108.0,79.0,43.0,28.0,4.0,7.0,29.0,5.0,192.0,133.0,102.0,26.0,28.0,11.0,15.0,2.0,12330.0,4.0,4945.0,20140706-M-Wimbledon-F-Novak_Djokovic-Roger_Federer,31,11,17,17,174,52,108,79,43,13,28,20,20,18,192,64,1.0,29752.0
525,239,39.0,2014-6718,Bogota,Hard,28.0,A,20140714.0,27.0,106071.0,,WC,Bernard Tomic,R,193.0,AUS,21.7,103333.0,2.0,,Ivo Karlovic,R,208.0,CRO,35.3,7-6(5) 3-6 7-6(4),3.0,F,133.0,11.0,2.0,101.0,69.0,55.0,20.0,16.0,4.0,5.0,39.0,7.0,114.0,74.0,65.0,19.0,17.0,5.0,5.0,124.0,496.0,29.0,1280.0,20140720-M-Bogota-F-Bernard_Tomic-Ivo_Karlovic,19,10,15,10,101,26,70,56,19,11,15,5,11,2,114,30,1.0,29864.0
526,242,40.0,2014-6116,Atlanta,Hard,28.0,A,20140721.0,27.0,104545.0,1.0,,John Isner,R,206.0,USA,29.2,104534.0,,,Dudi Sela,R,175.0,ISR,29.2,6-3 6-4,3.0,F,71.0,15.0,2.0,58.0,33.0,28.0,14.0,10.0,1.0,1.0,2.0,4.0,51.0,33.0,26.0,7.0,9.0,0.0,2.0,12.0,2690.0,94.0,588.0,20140727-M-Atlanta-F-John_Isner-Dudi_Sela,1,7,1,4,58,16,33,28,14,15,16,1,19,5,51,18,1.0,29938.0
527,260,41.0,2015-451,Doha,Hard,32.0,A,20150105.0,1.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,27.6,105583.0,,,Dusan Lajovic,R,180.0,SRB,24.5,6-2 6-1,3.0,R32,59.0,3.0,2.0,50.0,35.0,24.0,8.0,8.0,3.0,4.0,0.0,2.0,43.0,27.0,13.0,5.0,7.0,1.0,6.0,1.0,11360.0,68.0,711.0,20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,7,1,10,6,50,18,35,24,8,3,18,4,10,8,43,25,1.0,30884.0
528,263,42.0,2015-580,Australian Open,Hard,128.0,G,20150119.0,123.0,104607.0,7.0,,Tomas Berdych,R,196.0,CZE,29.3,104745.0,3.0,,Rafael Nadal,L,185.0,ESP,28.6,6-2 6-0 7-6(5),5.0,QF,133.0,11.0,0.0,87.0,58.0,48.0,13.0,13.0,4.0,4.0,3.0,6.0,82.0,61.0,39.0,6.0,13.0,5.0,10.0,7.0,4660.0,3.0,6585.0,20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,14,3,11,9,87,26,57,47,14,10,25,8,14,6,82,37,1.0,31091.0
529,266,43.0,2015-375,Montpellier,Hard,28.0,A,20150202.0,23.0,105311.0,7.0,,Joao Sousa,R,185.0,POR,25.8,104259.0,3.0,,Philipp Kohlschreiber,R,178.0,GER,31.2,7-6(5) 6-4,3.0,QF,94.0,7.0,3.0,81.0,47.0,34.0,17.0,11.0,8.0,10.0,4.0,0.0,76.0,38.0,25.0,21.0,11.0,6.0,9.0,49.0,902.0,23.0,1460.0,20150206-M-Montpellier-QF-Joao_Sousa-Philipp_Kohlschreiber,15,8,11,16,81,30,48,34,17,7,15,5,9,7,76,30,1.0,31118.0
530,282,44.0,2015-495,Dubai,Hard,32.0,A,20150223.0,25.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,27.7,104947.0,,Q,Marsel Ilhan,R,190.0,TUR,27.7,6-1 6-1,3.0,QF,49.0,7.0,1.0,42.0,27.0,23.0,8.0,7.0,3.0,3.0,3.0,1.0,41.0,24.0,15.0,2.0,7.0,2.0,7.0,1.0,13045.0,104.0,538.0,20150226-M-Dubai-QF-Novak_Djokovic-Marsel_Ilhan,0,1,19,6,42,11,27,23,8,7,6,0,6,4,41,24,1.0,31433.0
531,283,45.0,2015-495,Dubai,Hard,32.0,A,20150223.0,30.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,33.5,106432.0,,LL,Borna Coric,R,188.0,CRO,18.2,6-2 6-1,3.0,SF,56.0,3.0,3.0,49.0,32.0,23.0,7.0,8.0,2.0,3.0,2.0,3.0,40.0,25.0,12.0,3.0,7.0,2.0,7.0,2.0,9205.0,84.0,604.0,20150227-M-Dubai-SF-Roger_Federer-Borna_Coric,1,0,9,7,49,19,32,23,7,3,6,7,12,6,40,25,1.0,31438.0
532,284,46.0,2015-495,Dubai,Hard,32.0,A,20150223.0,31.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,33.5,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,27.7,6-3 7-5,3.0,F,84.0,12.0,1.0,79.0,51.0,41.0,11.0,11.0,7.0,7.0,1.0,2.0,62.0,39.0,27.0,12.0,10.0,0.0,2.0,2.0,9205.0,1.0,13045.0,20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,11,5,9,5,79,27,52,41,11,11,16,6,15,12,62,23,1.0,31439.0
533,289,47.0,2015-404,Indian Wells Masters,Hard,96.0,M,20150312.0,71.0,103852.0,12.0,,Feliciano Lopez,L,188.0,ESP,33.4,104655.0,20.0,,Pablo Cuevas,R,180.0,URU,29.1,6-2 4-6 6-3,3.0,R32,107.0,13.0,4.0,85.0,48.0,36.0,22.0,14.0,6.0,7.0,5.0,2.0,78.0,51.0,32.0,17.0,13.0,3.0,6.0,12.0,2325.0,23.0,1512.0,20150316-M-Indian_Wells_Masters-R32-Feliciano_Lopez-Pablo_Cuevas,14,6,12,15,85,27,47,36,22,10,10,5,13,6,78,29,1.0,31641.0
534,303,48.0,2015-360,Casablanca,Clay,28.0,A,20150406.0,10.0,104122.0,,,Carlos Berlocq,R,183.0,ARG,32.1,105807.0,5.0,,Pablo Carreno Busta,R,188.0,ESP,23.7,4-6 7-6(8) 6-4,3.0,R32,187.0,9.0,2.0,118.0,75.0,56.0,17.0,16.0,6.0,10.0,8.0,3.0,140.0,76.0,50.0,31.0,16.0,10.0,14.0,65.0,755.0,54.0,866.0,20150406-M-Casablanca-R32-Carlos_Berlocq-Pablo_Carreno_Busta,46,19,26,22,118,45,75,56,17,10,23,15,12,13,140,59,1.0,31770.0
535,304,49.0,2015-360,Casablanca,Clay,28.0,A,20150406.0,11.0,104597.0,,WC,Nicolas Almagro,R,183.0,ESP,29.6,106121.0,,Q,Taro Daniel,R,191.0,JPN,22.1,6-4 6-1,3.0,R32,63.0,7.0,1.0,48.0,31.0,23.0,11.0,9.0,2.0,3.0,2.0,0.0,45.0,23.0,12.0,9.0,8.0,6.0,10.0,76.0,645.0,213.0,223.0,20150407-M-Casablanca-R32-Nicolas_Almagro-Taro_Daniel,1,1,6,10,48,14,29,22,12,7,16,7,8,15,45,24,1.0,31771.0
536,311,50.0,2015-410,Monte Carlo Masters,Clay,56.0,M,20150412.0,16.0,103990.0,16.0,,Tommy Robredo,R,180.0,ESP,32.9,104312.0,,,Andreas Seppi,R,190.0,ITA,31.1,6-3 1-6 6-4,3.0,R64,107.0,7.0,4.0,76.0,42.0,31.0,14.0,13.0,4.0,8.0,0.0,2.0,85.0,41.0,27.0,21.0,13.0,6.0,10.0,20.0,1720.0,38.0,1125.0,20150414-M-Monte_Carlo_Masters-R64-Tommy_Robredo-Andreas_Seppi,13,9,13,15,76,31,42,31,14,7,16,2,23,10,85,37,1.0,31830.0
537,317,51.0,2015-410,Monte Carlo Masters,Clay,56.0,M,20150412.0,53.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,27.8,104745.0,3.0,,Rafael Nadal,L,185.0,ESP,28.8,6-3 6-3,3.0,SF,98.0,1.0,0.0,57.0,43.0,31.0,8.0,9.0,2.0,3.0,2.0,3.0,66.0,43.0,25.0,11.0,9.0,6.0,10.0,1.0,13205.0,5.0,5255.0,20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,13,5,14,8,57,18,43,31,8,1,15,7,8,12,66,30,1.0,31867.0
538,318,52.0,2015-410,Monte Carlo Masters,Clay,56.0,M,20150412.0,54.0,104607.0,6.0,,Tomas Berdych,R,196.0,CZE,29.5,104792.0,14.0,,Gael Monfils,R,193.0,FRA,28.6,6-1 6-4,3.0,SF,68.0,3.0,1.0,50.0,28.0,23.0,12.0,9.0,4.0,5.0,0.0,0.0,46.0,21.0,9.0,14.0,8.0,2.0,6.0,8.0,4510.0,18.0,1750.0,20150418-M-Monte_Carlo_Masters-SF-Tomas_Berdych-Gael_Monfils,4,5,9,13,50,15,28,23,12,3,12,5,8,7,46,23,1.0,31868.0
539,321,53.0,2015-425,Barcelona,Clay,48.0,A,20150420.0,33.0,105453.0,1.0,,Kei Nishikori,R,178.0,JPN,25.3,105053.0,15.0,,Santiago Giraldo,R,188.0,COL,27.3,6-2 6-1,3.0,R16,83.0,4.0,3.0,64.0,37.0,25.0,14.0,8.0,6.0,7.0,3.0,1.0,51.0,36.0,20.0,3.0,7.0,4.0,9.0,5.0,5280.0,31.0,1185.0,20150423-M-Barcelona-R16-Kei_Nishikori-Santiago_Giraldo,2,8,13,15,64,25,36,24,15,4,6,5,6,10,51,28,1.0,31902.0
540,326,54.0,2015-7163,Istanbul,Clay,28.0,A,20150427.0,16.0,106043.0,8.0,,Diego Schwartzman,R,170.0,ARG,22.6,103781.0,,,Jurgen Melzer,L,183.0,AUT,33.9,6-0 6-2,3.0,R16,52.0,4.0,0.0,47.0,34.0,22.0,11.0,7.0,4.0,4.0,1.0,2.0,41.0,27.0,11.0,6.0,7.0,5.0,10.0,63.0,765.0,83.0,605.0,20150429-M-Istanbul-R16-Diego_Schwartzman-Jurgen_Melzer,1,3,5,10,47,14,34,22,11,4,13,7,13,4,41,24,1.0,31986.0
541,335,55.0,2015-1536,Madrid Masters,Clay,56.0,M,20150503.0,14.0,104269.0,,,Fernando Verdasco,L,188.0,ESP,31.4,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,31.9,4-6 6-2 6-3,3.0,R64,113.0,4.0,4.0,81.0,55.0,45.0,8.0,14.0,5.0,8.0,2.0,6.0,72.0,34.0,20.0,18.0,13.0,4.0,9.0,38.0,1100.0,28.0,1325.0,20150505-M-Madrid_Masters-R64-Fernando_Verdasco-Guillermo_Garcia_Lopez,10,0,7,7,81,28,55,45,8,4,23,13,14,14,72,34,1.0,32038.0
542,340,56.0,2015-1536,Madrid Masters,Clay,56.0,M,20150503.0,55.0,104918.0,2.0,,Andy Murray,R,190.0,GBR,27.9,104745.0,3.0,,Rafael Nadal,L,185.0,ESP,28.9,6-3 6-2,3.0,F,89.0,3.0,1.0,52.0,31.0,21.0,17.0,9.0,3.0,3.0,1.0,1.0,47.0,34.0,23.0,6.0,8.0,3.0,6.0,3.0,6220.0,4.0,5390.0,20150509-M-Madrid_Masters-F-Andy_Murray-Rafael_Nadal,9,8,13,13,52,14,31,21,17,3,7,1,10,7,47,18,1.0,32079.0
543,347,57.0,2015-416,Rome Masters,Clay,56.0,M,20150510.0,48.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,33.7,104731.0,15.0,,Kevin Anderson,R,203.0,RSA,28.9,6-3 7-5,3.0,R16,76.0,5.0,1.0,59.0,37.0,28.0,12.0,11.0,0.0,2.0,14.0,1.0,60.0,41.0,30.0,6.0,10.0,4.0,8.0,2.0,8645.0,16.0,1925.0,20150514-M-Rome_Masters-R16-Roger_Federer-Kevin_Anderson,5,2,16,6,59,19,35,27,13,3,5,11,8,9,60,24,1.0,32127.0
544,349,58.0,2015-416,Rome Masters,Clay,56.0,M,20150510.0,52.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,33.7,104607.0,6.0,,Tomas Berdych,R,196.0,CZE,29.6,6-3 6-3,3.0,QF,67.0,2.0,0.0,48.0,29.0,25.0,10.0,9.0,3.0,4.0,3.0,2.0,46.0,32.0,19.0,7.0,9.0,1.0,5.0,2.0,8645.0,5.0,5140.0,20150515-M-Rome_Masters-QF-Roger_Federer-Tomas_Berdych,5,3,5,7,48,13,29,25,10,2,8,5,3,7,46,20,1.0,32131.0
545,350,59.0,2015-6120,Nice,Clay,28.0,A,20150517.0,22.0,104919.0,4.0,,Leonardo Mayer,R,188.0,ARG,28.0,104338.0,8.0,,Juan Monaco,R,185.0,ARG,31.1,6-3 6-4,3.0,QF,93.0,2.0,2.0,78.0,47.0,37.0,13.0,10.0,6.0,6.0,0.0,1.0,55.0,44.0,24.0,9.0,9.0,5.0,7.0,24.0,1487.0,34.0,1170.0,20150521-M-Nice-QF-Leonardo_Mayer-Juan_Monaco,3,6,10,10,78,28,47,37,13,2,13,4,22,19,55,22,1.0,32183.0
546,359,60.0,2015-520,Roland Garros,Clay,128.0,G,20150524.0,127.0,104527.0,8.0,,Stan Wawrinka,R,183.0,SUI,30.1,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,28.0,4-6 6-4 6-3 6-4,5.0,F,192.0,9.0,3.0,126.0,84.0,64.0,21.0,20.0,8.0,10.0,6.0,0.0,128.0,83.0,52.0,24.0,19.0,11.0,15.0,9.0,3845.0,1.0,13845.0,20150607-M-Roland_Garros-F-Stan_Wawrinka-Novak_Djokovic,8,14,24,23,126,41,83,63,22,9,36,12,29,24,128,52,1.0,32315.0
547,373,61.0,2015-311,Queen's Club,Grass,32.0,A,20150615.0,31.0,104918.0,1.0,,Andy Murray,R,190.0,GBR,28.0,104731.0,,,Kevin Anderson,R,203.0,RSA,29.0,6-3 6-4,3.0,F,,3.0,0.0,50.0,34.0,27.0,13.0,10.0,0.0,0.0,10.0,0.0,42.0,31.0,26.0,5.0,9.0,0.0,2.0,3.0,7040.0,17.0,1880.0,20150621-M-Queens_Club-F-Andy_Murray-Kevin_Anderson,5,6,8,8,50,10,35,28,12,3,5,9,4,3,42,11,1.0,32431.0
548,376,62.0,2015-741,Nottingham,Grass,48.0,A,20150621.0,42.0,104797.0,,,Denis Istomin,R,188.0,UZB,28.7,104919.0,4.0,,Leonardo Mayer,R,188.0,ARG,28.1,6-3 6-7(8) 7-6(6),3.0,QF,,13.0,3.0,118.0,79.0,66.0,18.0,17.0,7.0,7.0,7.0,2.0,104.0,74.0,59.0,16.0,16.0,2.0,3.0,92.0,550.0,21.0,1580.0,20150625-M-Nottingham-QF-Denis_Istomin-Leonardo_Mayer,15,4,23,13,118,34,79,66,18,13,13,5,11,10,104,29,1.0,32473.0
549,377,63.0,2015-741,Nottingham,Grass,48.0,A,20150621.0,46.0,105023.0,12.0,,Sam Querrey,R,198.0,USA,27.7,105238.0,,,Alexandr Dolgopolov,R,180.0,UKR,26.6,4-6 6-3 7-5,3.0,SF,,22.0,1.0,99.0,75.0,55.0,13.0,16.0,4.0,6.0,7.0,2.0,101.0,68.0,48.0,16.0,15.0,7.0,10.0,44.0,1010.0,75.0,670.0,20150626-M-Nottingham-SF-Sam_Querrey-Alexandr_Dolgopolov,14,7,17,7,98,31,74,54,13,22,16,4,16,16,101,37,1.0,32477.0
550,378,64.0,2015-540,Wimbledon,Grass,128.0,G,20150629.0,64.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,33.8,106000.0,,,Damir Dzumhur,R,172.0,BIH,23.1,6-1 6-3 6-3,5.0,R128,,6.0,0.0,64.0,41.0,35.0,17.0,13.0,0.0,0.0,2.0,8.0,69.0,41.0,27.0,8.0,12.0,5.0,10.0,2.0,9665.0,88.0,593.0,20150630-M-Wimbledon-R128-Roger_Federer-Damir_Dzumhur,4,3,12,13,64,12,42,36,16,7,12,6,8,10,69,34,1.0,32542.0
551,382,65.0,2015-540,Wimbledon,Grass,128.0,G,20150629.0,118.0,104918.0,3.0,,Andy Murray,R,190.0,GBR,28.1,103333.0,23.0,,Ivo Karlovic,R,208.0,CRO,36.3,7-6(7) 6-4 5-7 6-4,5.0,R16,,8.0,4.0,136.0,100.0,80.0,21.0,22.0,4.0,5.0,29.0,4.0,140.0,97.0,74.0,21.0,22.0,10.0,12.0,3.0,7450.0,25.0,1385.0,20150706-M-Wimbledon-R16-Andy_Murray-Ivo_Karlovic,28,14,26,16,136,35,100,80,21,9,28,22,7,6,140,45,1.0,32596.0
552,383,66.0,2015-540,Wimbledon,Grass,128.0,G,20150629.0,124.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,33.8,104468.0,12.0,,Gilles Simon,R,183.0,FRA,30.5,6-3 7-5 6-2,5.0,QF,,11.0,1.0,75.0,55.0,44.0,12.0,15.0,0.0,1.0,1.0,2.0,83.0,48.0,29.0,19.0,14.0,3.0,8.0,2.0,9665.0,13.0,2435.0,20150708-M-Wimbledon-QF-Roger_Federer-Gilles_Simon,2,9,6,10,75,19,55,44,12,11,19,3,13,11,83,35,1.0,32602.0
553,385,67.0,2015-540,Wimbledon,Grass,128.0,G,20150629.0,125.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,28.1,104755.0,21.0,,Richard Gasquet,R,185.0,FRA,29.0,7-6(2) 6-4 6-4,5.0,SF,,12.0,2.0,98.0,74.0,58.0,11.0,16.0,3.0,4.0,6.0,6.0,113.0,58.0,38.0,30.0,16.0,5.0,8.0,1.0,13845.0,20.0,1610.0,20150710-M-Wimbledon-SF-Novak_Djokovic-Richard_Gasquet,13,17,15,10,98,29,74,58,11,12,17,17,18,17,113,45,1.0,32603.0
554,386,68.0,2015-540,Wimbledon,Grass,128.0,G,20150629.0,126.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,33.8,104918.0,3.0,,Andy Murray,R,190.0,GBR,28.1,7-5 7-5 6-4,5.0,SF,,20.0,1.0,91.0,69.0,58.0,12.0,17.0,1.0,1.0,12.0,1.0,107.0,79.0,56.0,14.0,17.0,7.0,10.0,2.0,9665.0,3.0,7450.0,20150710-M-Wimbledon-SF-Roger_Federer-Andy_Murray,15,7,10,4,91,21,69,58,12,19,26,9,6,6,107,37,1.0,32604.0
555,391,69.0,2015-418,Washington,Hard,48.0,A,20150803.0,23.0,105449.0,,,Steve Johnson,R,188.0,USA,25.6,106071.0,11.0,,Bernard Tomic,R,193.0,AUS,22.7,6-7(7) 6-4 6-2,3.0,R32,,20.0,2.0,86.0,48.0,39.0,27.0,15.0,0.0,0.0,15.0,3.0,127.0,83.0,61.0,19.0,15.0,15.0,18.0,55.0,835.0,26.0,1400.0,20150805-M-Washington-R32-Steve_Johnson-Bernard_Tomic,16,7,20,18,86,20,48,39,27,20,23,6,14,15,127,47,1.0,32958.0
556,392,70.0,2015-418,Washington,Hard,48.0,A,20150803.0,36.0,105449.0,,,Steve Johnson,R,188.0,USA,25.6,105777.0,6.0,,Grigor Dimitrov,R,188.0,BUL,24.2,6-3 1-6 6-3,3.0,R16,,8.0,3.0,72.0,43.0,31.0,17.0,13.0,1.0,3.0,3.0,3.0,72.0,46.0,34.0,12.0,12.0,6.0,8.0,55.0,835.0,16.0,1970.0,20150806-M-Washington-R16-Steve_Johnson-Grigor_Dimitrov,10,7,12,5,72,24,41,31,17,8,11,4,17,3,72,26,1.0,32971.0
557,395,71.0,2015-422,Cincinnati Masters,Hard,56.0,M,20150816.0,53.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,28.2,105238.0,,Q,Alexandr Dolgopolov,R,180.0,UKR,26.7,4-6 7-6(5) 6-2,3.0,SF,,8.0,6.0,103.0,62.0,40.0,24.0,15.0,5.0,8.0,6.0,6.0,88.0,42.0,29.0,23.0,15.0,1.0,5.0,1.0,14265.0,66.0,750.0,20150822-M-Cincinnati-SF-Novak_Djokovic-Alexandr_Dolgopolov,23,7,36,19,103,39,62,40,24,8,4,2,13,19,88,36,1.0,33090.0
558,405,72.0,2015-560,US Open,Hard,128.0,G,20150831.0,120.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,34.0,104545.0,13.0,,John Isner,R,206.0,USA,30.3,7-6(0) 7-6(6) 7-5,5.0,R16,,13.0,1.0,111.0,65.0,54.0,33.0,18.0,5.0,5.0,17.0,1.0,133.0,91.0,63.0,22.0,18.0,9.0,10.0,2.0,9065.0,13.0,2235.0,20150908-M-US_Open-R16-Roger_Federer-John_Isner,15,7,22,12,107,24,63,52,31,14,16,15,6,9,133,48,1.0,33259.0
559,407,73.0,2015-560,US Open,Hard,128.0,G,20150831.0,124.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,34.0,104755.0,12.0,,Richard Gasquet,R,185.0,FRA,29.2,6-3 6-3 6-1,5.0,QF,,16.0,2.0,70.0,53.0,46.0,8.0,13.0,0.0,0.0,1.0,2.0,73.0,44.0,27.0,12.0,12.0,8.0,13.0,2.0,9065.0,12.0,2240.0,20150910-M-US_Open-QF-Roger_Federer-Richard_Gasquet,3,2,7,12,70,16,53,46,8,16,17,17,8,17,73,34,1.0,33263.0
560,421,74.0,2015-568,St. Petersburg,Hard,28.0,A,20150921.0,24.0,105683.0,2.0,,Milos Raonic,R,196.0,CAN,24.7,103990.0,5.0,,Tommy Robredo,R,180.0,ESP,33.3,6-1 6-2,3.0,QF,,11.0,2.0,43.0,24.0,19.0,14.0,8.0,1.0,1.0,1.0,2.0,40.0,28.0,16.0,3.0,7.0,0.0,4.0,9.0,2790.0,27.0,1315.0,20150925-M-St_Petersburg-QF-Milos_Raonic-Tommy_Robredo,0,1,6,3,43,10,24,19,14,11,11,4,8,6,40,21,1.0,33386.0
561,426,75.0,2015-6003,Kuala Lumpur,Hard,28.0,A,20150928.0,26.0,103852.0,2.0,,Feliciano Lopez,L,188.0,ESP,34.0,106401.0,7.0,,Nick Kyrgios,R,193.0,AUS,20.4,7-6(2) 7-6(5),3.0,SF,,12.0,4.0,77.0,48.0,41.0,15.0,12.0,0.0,1.0,13.0,3.0,76.0,48.0,32.0,18.0,12.0,1.0,2.0,17.0,1935.0,41.0,1035.0,20151003-M-Kuala_Lumpur-SF-Feliciano_Lopez-Nick_Kyrgios,4,5,6,11,77,21,48,41,15,11,13,5,9,6,76,26,1.0,33415.0
562,428,76.0,2015-747,Beijing,Hard,32.0,A,20151005.0,13.0,105676.0,7.0,,David Goffin,R,180.0,BEL,24.8,104312.0,,,Andreas Seppi,R,190.0,ITA,31.6,6-2 6-3,3.0,R32,,6.0,5.0,60.0,31.0,25.0,13.0,9.0,3.0,4.0,5.0,3.0,52.0,26.0,19.0,9.0,8.0,2.0,6.0,17.0,1970.0,25.0,1440.0,20151005-M-Beijing-R32-David_Goffin-Andreas_Seppi,9,0,8,15,60,22,31,25,13,6,9,2,7,10,52,24,1.0,33456.0
563,444,77.0,2015-329,Tokyo,Hard,32.0,A,20151005.0,31.0,104527.0,1.0,,Stan Wawrinka,R,183.0,SUI,30.5,105332.0,,,Benoit Paire,R,196.0,FRA,26.4,6-2 6-4,3.0,F,,4.0,1.0,58.0,31.0,20.0,19.0,9.0,3.0,4.0,6.0,1.0,52.0,22.0,19.0,11.0,9.0,0.0,4.0,4.0,6005.0,32.0,1187.0,20151011-M-Tokyo-F-Stan_Wawrinka-Benoit_Paire,5,4,20,13,58,19,31,20,19,3,7,3,8,9,52,22,1.0,33505.0
564,456,78.0,2015-429,Stockholm,Hard,28.0,A,20151019.0,24.0,104755.0,2.0,,Richard Gasquet,R,185.0,FRA,29.3,104871.0,6.0,,Jeremy Chardy,R,188.0,FRA,28.6,2-6 6-3 7-6(4),3.0,QF,,4.0,4.0,103.0,64.0,40.0,20.0,15.0,6.0,11.0,4.0,4.0,81.0,46.0,31.0,18.0,14.0,1.0,5.0,12.0,2490.0,29.0,1390.0,20151023-M-Stockholm-QF-Richard_Gasquet-Jeremy_Chardy,27,4,20,15,103,43,64,40,20,4,11,6,6,7,81,32,1.0,33611.0
