,index,Unnamed: 0,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_id,w_winners_fh,w_winners_bh,w_unforced_fh,w_unforced_bh,w_return_pts_faced,w_return_pts_won,w_return_depth_very_deep,w_return_depth_shallow,w_return_depth_deep,w_return_depth_err_net,w_return_depth_err_deep,w_return_depth_err_wide,w_return_depth_wide_deep,w_shot_Direction_crosscourt,w_shot_Direction_down_middle,w_shot_Direction_down_the_line,w_shot_Direction_inside_out,w_shot_Direction_inside_in,l_winners_fh,l_winners_bh,l_unforced_fh,l_unforced_bh,l_return_pts_faced,l_return_pts_won,l_return_depth_very_deep,l_return_depth_shallow,l_return_depth_deep,l_return_depth_err_net,l_return_depth_err_deep,l_return_depth_err_wide,l_return_depth_wide_deep,l_shot_Direction_crosscourt,l_shot_Direction_down_middle,l_shot_Direction_down_the_line,l_shot_Direction_inside_out,l_shot_Direction_inside_in,label
33,350,32016.0,2015-308,Munich,Clay,28.0,A,20150427.0,19.0,106233.0,,,Dominic Thiem,R,185.0,AUT,21.6,104926.0,8.0,,Fabio Fognini,R,178.0,ITA,27.9,6-3 6-0,3.0,R16,56.0,4.0,0.0,47.0,29.0,19.0,8.0,7.0,7.0,9.0,1.0,2.0,50.0,33.0,14.0,5.0,8.0,5.0,12.0,44.0,985.0,29.0,1285.0,20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,9.0,3.0,9.0,4.0,50.0,31.0,10.0,13.0,29.0,0.0,0.0,0.0,0.0,47.0,27.0,12.0,26.0,2.0,5.0,3.0,14.0,8.0,47.0,20.0,8.0,6.0,29.0,0.0,1.0,0.0,0.0,46,21,16,31,3,0.0
34,363,32078.0,2015-1536,Madrid Masters,Clay,56.0,M,20150503.0,54.0,104918.0,2.0,,Andy Murray,R,190.0,GBR,27.9,105453.0,4.0,,Kei Nishikori,R,178.0,JPN,25.3,6-3 6-4,3.0,SF,98.0,4.0,2.0,58.0,34.0,27.0,13.0,9.0,2.0,3.0,1.0,1.0,71.0,46.0,27.0,11.0,10.0,4.0,8.0,3.0,6220.0,5.0,5280.0,20150509-M-Madrid_Masters-SF-Kei_Nishikori-Andy_Murray,10.0,9.0,6.0,6.0,71.0,33.0,15.0,7.0,51.0,0.0,2.0,0.0,0.0,69.0,58.0,9.0,11.0,1.0,14.0,4.0,13.0,10.0,58.0,18.0,3.0,9.0,26.0,1.0,1.0,2.0,1.0,83,40,13,32,2,0.0
35,365,32099.0,2015-416,Rome Masters,Clay,56.0,M,20150510.0,20.0,104926.0,,,Fabio Fognini,R,178.0,ITA,27.9,105449.0,,,Steve Johnson,R,188.0,USA,25.3,7-6(0) 6-3,3.0,R64,102.0,4.0,2.0,70.0,47.0,39.0,13.0,11.0,2.0,2.0,4.0,1.0,82.0,57.0,34.0,14.0,10.0,3.0,4.0,31.0,1215.0,50.0,905.0,20150511-M-Rome_Masters-R64-Steve_Johnson-Fabio_Fognini,16.0,10.0,15.0,8.0,82.0,34.0,21.0,11.0,55.0,1.0,0.0,0.0,0.0,78.0,27.0,38.0,32.0,7.0,11.0,3.0,17.0,8.0,70.0,18.0,22.0,12.0,42.0,1.0,1.0,0.0,0.0,71,37,25,34,8,0.0
36,366,32089.0,2015-416,Rome Masters,Clay,56.0,M,20150510.0,10.0,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,31.9,105227.0,9.0,,Marin Cilic,R,198.0,CRO,26.6,6-4 6-3,3.0,R64,105.0,9.0,2.0,63.0,43.0,34.0,10.0,9.0,5.0,5.0,7.0,7.0,93.0,59.0,40.0,12.0,10.0,11.0,14.0,28.0,1290.0,10.0,3360.0,20150512-M-Rome_Masters-R64-Marin_Cilic-Guillermo_Garcia_Lopez,10.0,8.0,7.0,7.0,93.0,41.0,12.0,15.0,41.0,1.0,2.0,1.0,0.0,68.0,41.0,14.0,28.0,3.0,15.0,8.0,18.0,13.0,63.0,19.0,14.0,3.0,32.0,1.0,0.0,0.0,1.0,73,32,30,35,3,0.0
37,378,32289.0,2015-520,Roland Garros,Clay,128.0,G,20150524.0,101.0,104918.0,3.0,,Andy Murray,R,190.0,GBR,28.0,106401.0,29.0,,Nick Kyrgios,R,193.0,AUS,20.0,6-4 6-2 6-3,5.0,R32,119.0,12.0,4.0,89.0,48.0,36.0,20.0,13.0,8.0,10.0,2.0,7.0,102.0,78.0,41.0,10.0,14.0,6.0,13.0,3.0,7040.0,30.0,1250.0,20150530-M-Roland_Garros-R32-Nick_Kyrgios-Andy_Murray,14.0,16.0,8.0,7.0,102.0,51.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,102.0,57.0,40.0,33.0,5.0,21.0,13.0,19.0,10.0,89.0,33.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,128,37,32,36,10,0.0
38,391,32421.0,2015-311,Queen's Club,Grass,32.0,A,20150615.0,21.0,104468.0,7.0,,Gilles Simon,R,183.0,FRA,30.4,106423.0,,WC,Thanasi Kokkinakis,R,196.0,AUS,19.1,6-4 6-2,3.0,R16,,3.0,3.0,54.0,29.0,24.0,12.0,9.0,1.0,2.0,7.0,4.0,58.0,29.0,23.0,8.0,9.0,2.0,6.0,13.0,2300.0,70.0,693.0,20150617-M-Queens_Club-R16-Thanasi_Kokkinakis-Gilles_Simon,7.0,5.0,5.0,6.0,58.0,27.0,14.0,11.0,22.0,2.0,0.0,1.0,0.0,53.0,32.0,12.0,4.0,1.0,9.0,5.0,13.0,11.0,54.0,18.0,20.0,7.0,32.0,1.0,0.0,1.0,1.0,40,23,12,20,2,0.0
39,402,32574.0,2015-540,Wimbledon,Grass,128.0,G,20150629.0,96.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,33.8,105023.0,,,Sam Querrey,R,198.0,USA,27.7,6-4 6-2 6-2,5.0,R64,,6.0,2.0,77.0,47.0,37.0,19.0,13.0,2.0,2.0,7.0,2.0,79.0,45.0,32.0,15.0,13.0,7.0,12.0,2.0,9665.0,36.0,1140.0,20150702-M-Wimbledon-R64-Sam_Querrey-Roger_Federer,19.0,7.0,6.0,3.0,79.0,32.0,11.0,9.0,43.0,0.0,0.0,0.0,0.0,54.0,49.0,23.0,17.0,2.0,11.0,3.0,8.0,5.0,77.0,21.0,14.0,13.0,38.0,0.0,2.0,0.0,0.0,66,29,8,31,5,0.0
40,406,32599.0,2015-540,Wimbledon,Grass,128.0,G,20150629.0,121.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,28.1,105227.0,9.0,,Marin Cilic,R,198.0,CRO,26.7,6-4 6-4 6-4,5.0,QF,,4.0,1.0,81.0,58.0,46.0,17.0,15.0,0.0,0.0,8.0,0.0,83.0,46.0,35.0,18.0,15.0,2.0,5.0,1.0,13845.0,9.0,3540.0,20150709-M-Wimbledon-QF-Marin_Cilic-Novak_Djokovic,13.0,8.0,7.0,11.0,83.0,30.0,15.0,15.0,49.0,0.0,0.0,0.0,0.0,80.0,63.0,20.0,31.0,2.0,13.0,9.0,16.0,19.0,81.0,18.0,13.0,24.0,30.0,1.0,0.0,1.0,0.0,79,62,28,33,2,0.0
41,411,32769.0,2015-316,Bastad,Clay,28.0,A,20150720.0,27.0,105332.0,,,Benoit Paire,R,196.0,FRA,26.1,103990.0,2.0,,Tommy Robredo,R,180.0,ESP,33.2,7-6(7) 6-3,3.0,F,,5.0,3.0,72.0,44.0,36.0,17.0,11.0,2.0,2.0,1.0,0.0,86.0,54.0,36.0,19.0,10.0,4.0,5.0,62.0,776.0,21.0,1540.0,20150726-M-Bastad-F-Tommy_Robredo-Benoit_Paire,16.0,14.0,25.0,23.0,86.0,31.0,0.0,0.0,0.0,7.0,5.0,3.0,0.0,92.0,69.0,26.0,27.0,1.0,6.0,5.0,12.0,12.0,72.0,19.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,71,99,32,24,9,0.0
42,431,33265.0,2015-560,US Open,Hard,128.0,G,20150831.0,126.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,34.0,104527.0,5.0,,Stan Wawrinka,R,183.0,SUI,30.4,6-4 6-3 6-1,5.0,SF,,10.0,2.0,77.0,50.0,40.0,17.0,13.0,4.0,4.0,6.0,1.0,78.0,38.0,22.0,20.0,13.0,6.0,11.0,2.0,9065.0,5.0,5710.0,20150911-M-US_Open-SF-Stan_Wawrinka-Roger_Federer,11.0,5.0,9.0,14.0,78.0,36.0,9.0,8.0,39.0,6.0,3.0,4.0,0.0,43.0,45.0,11.0,16.0,2.0,9.0,5.0,19.0,22.0,77.0,20.0,8.0,15.0,34.0,1.0,1.0,0.0,0.0,60,46,6,22,2,0.0
43,432,33266.0,2015-560,US Open,Hard,128.0,G,20150831.0,127.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,28.2,103819.0,2.0,,Roger Federer,R,185.0,SUI,34.0,6-4 5-7 6-4 6-4,5.0,F,200.0,3.0,5.0,155.0,96.0,63.0,32.0,21.0,19.0,23.0,11.0,5.0,137.0,87.0,62.0,23.0,21.0,7.0,13.0,1.0,14865.0,2.0,9065.0,20150913-M-US_Open-F-Roger_Federer-Novak_Djokovic,17.0,10.0,13.0,27.0,137.0,52.0,15.0,19.0,69.0,3.0,3.0,1.0,0.0,197.0,125.0,31.0,66.0,4.0,25.0,17.0,36.0,26.0,155.0,60.0,24.0,35.0,84.0,0.0,1.0,2.0,0.0,164,140,38,43,8,0.0
44,460,33503.0,2015-329,Tokyo,Hard,32.0,A,20151005.0,29.0,104527.0,1.0,,Stan Wawrinka,R,183.0,SUI,30.5,104180.0,,,Gilles Muller,L,193.0,LUX,32.4,6-4 7-6(5),3.0,SF,,8.0,0.0,64.0,34.0,26.0,21.0,11.0,1.0,3.0,6.0,6.0,79.0,49.0,32.0,17.0,11.0,3.0,6.0,4.0,6005.0,43.0,1005.0,20151010-M-Tokyo-SF-Gilles_Muller-Stan_Wawrinka,12.0,11.0,9.0,9.0,79.0,30.0,6.0,13.0,14.0,1.0,1.0,0.0,0.0,57.0,48.0,17.0,16.0,0.0,12.0,5.0,9.0,14.0,64.0,17.0,13.0,10.0,28.0,4.0,3.0,1.0,0.0,44,32,16,12,0,0.0
45,462,33474.0,2015-747,Beijing,Hard,32.0,A,20151005.0,31.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,28.3,104745.0,3.0,,Rafael Nadal,L,185.0,ESP,29.3,6-2 6-2,3.0,F,91.0,7.0,0.0,57.0,47.0,33.0,5.0,8.0,2.0,2.0,0.0,1.0,48.0,34.0,19.0,5.0,8.0,1.0,5.0,1.0,15645.0,8.0,3770.0,20151011-M-Beijing-F-Rafael_Nadal-Novak_Djokovic,9.0,7.0,12.0,5.0,48.0,24.0,12.0,5.0,31.0,0.0,0.0,0.0,0.0,86.0,76.0,25.0,36.0,1.0,4.0,3.0,15.0,5.0,57.0,19.0,8.0,9.0,35.0,0.0,1.0,0.0,0.0,94,71,26,26,1,0.0
46,498,33754.0,2015-352,Paris Masters,Hard,48.0,M,20151102.0,47.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,28.4,104918.0,2.0,,Andy Murray,R,190.0,GBR,28.4,6-2 6-4,3.0,F,93.0,2.0,0.0,48.0,30.0,20.0,13.0,9.0,0.0,1.0,4.0,2.0,67.0,36.0,23.0,11.0,9.0,5.0,9.0,1.0,15785.0,3.0,8070.0,20151108-M-Paris-F-Andy_Murray-Novak_Djokovic,7.0,1.0,5.0,6.0,67.0,33.0,7.0,12.0,38.0,1.0,1.0,0.0,0.0,99.0,55.0,19.0,18.0,2.0,9.0,6.0,16.0,17.0,48.0,15.0,3.0,4.0,33.0,0.0,2.0,2.0,0.0,89,75,12,24,2,0.0
47,541,34071.0,2016-7161,Quito,Clay,32.0,A,20160201.0,277.0,103607.0,5.0,,Victor Estrella,R,173.0,DOM,35.4,105550.0,,,Guido Pella,L,185.0,ARG,25.7,6-4 6-4,3.0,R32,76.0,3.0,2.0,59.0,39.0,30.0,12.0,10.0,2.0,2.0,6.0,4.0,64.0,44.0,34.0,8.0,10.0,6.0,8.0,58.0,797.0,68.0,730.0,20160202-M-Quito-R32-Guido_Pella-Victor_Estrella,14.0,0.0,17.0,6.0,64.0,22.0,15.0,7.0,29.0,0.0,2.0,1.0,0.0,45.0,48.0,10.0,36.0,0.0,6.0,2.0,16.0,6.0,59.0,17.0,11.0,6.0,31.0,0.0,1.0,2.0,0.0,48,54,8,22,0,0.0
48,545,34180.0,2016-0407,Rotterdam,Hard,32.0,A,20160208.0,276.0,106432.0,,,Borna Coric,R,188.0,CRO,19.2,105217.0,,WC,Thiemo De Bakker,R,193.0,NED,27.3,7-6(9) 4-6 6-3,3.0,R32,152.0,14.0,1.0,106.0,74.0,54.0,21.0,16.0,9.0,11.0,14.0,0.0,112.0,74.0,57.0,17.0,15.0,10.0,12.0,38.0,1066.0,90.0,621.0,20160208-M-Rotterdam-R32-Thiemo_De_Bakker-Borna_Coric,19.0,12.0,24.0,10.0,112.0,38.0,22.0,17.0,43.0,1.0,2.0,1.0,0.0,91.0,70.0,16.0,47.0,0.0,11.0,9.0,20.0,19.0,106.0,31.0,24.0,18.0,47.0,4.0,0.0,3.0,0.0,48,107,32,31,1,0.0
49,547,34285.0,2016-M052,Rio de Janeiro,Clay,32.0,A,20160215.0,292.0,105238.0,,,Alexandr Dolgopolov,R,180.0,UKR,27.2,105438.0,,,Inigo Cervantes Huegun,R,183.0,ESP,26.2,3-6 6-0 6-3,3.0,R16,83.0,4.0,2.0,70.0,39.0,29.0,20.0,12.0,2.0,3.0,4.0,5.0,69.0,37.0,27.0,12.0,12.0,4.0,8.0,33.0,1195.0,73.0,717.0,20160218-M-Rio_de_Janeiro-R16-Inigo_Cervantes_Huegun-Alexandr_Dolgopolov,12.0,12.0,8.0,16.0,69.0,30.0,13.0,13.0,30.0,4.0,3.0,0.0,0.0,55.0,39.0,4.0,17.0,0.0,6.0,4.0,9.0,9.0,70.0,21.0,11.0,6.0,40.0,1.0,0.0,1.0,0.0,42,37,6,18,5,0.0
50,550,34260.0,2016-0496,Marseille,Hard,32.0,A,20160215.0,298.0,106401.0,,,Nick Kyrgios,R,193.0,AUS,20.8,104607.0,2.0,,Tomas Berdych,R,196.0,CZE,30.4,6-4 6-2,3.0,SF,69.0,15.0,0.0,43.0,31.0,29.0,7.0,9.0,0.0,0.0,6.0,0.0,62.0,41.0,27.0,6.0,9.0,1.0,4.0,41.0,990.0,8.0,3990.0,20160220-M-Marseille-SF-Tomas_Berdych-Nick_Kyrgios,9.0,8.0,2.0,4.0,62.0,29.0,17.0,14.0,32.0,1.0,0.0,0.0,0.0,41.0,35.0,10.0,12.0,4.0,8.0,4.0,10.0,5.0,43.0,7.0,5.0,6.0,12.0,0.0,0.0,0.0,0.0,57,32,9,18,2,0.0
51,551,34291.0,2016-M052,Rio de Janeiro,Clay,32.0,A,20160215.0,298.0,105550.0,,,Guido Pella,L,185.0,ARG,25.7,106233.0,5.0,,Dominic Thiem,R,185.0,AUT,22.4,6-1 6-4,3.0,SF,73.0,2.0,0.0,48.0,31.0,25.0,10.0,8.0,5.0,5.0,3.0,3.0,67.0,45.0,25.0,10.0,9.0,7.0,11.0,71.0,726.0,19.0,1930.0,20160220-M-Rio_de_Janeiro-SF-Dominic_Thiem-Guido_Pella,10.0,3.0,11.0,5.0,67.0,32.0,17.0,10.0,40.0,0.0,0.0,1.0,0.0,63.0,67.0,15.0,21.0,1.0,7.0,5.0,17.0,9.0,48.0,13.0,16.0,5.0,27.0,0.0,1.0,1.0,0.0,59,72,8,27,0,0.0
52,557,34506.0,2016-M006,Indian Wells Masters,Hard,128.0,M,20160307.0,194.0,104719.0,,,Marcel Granollers,R,190.0,ESP,29.9,106000.0,,,Damir Dzumhur,R,172.0,BIH,23.7,6-1 6-0,3.0,R128,59.0,3.0,2.0,46.0,24.0,19.0,11.0,6.0,5.0,5.0,0.0,4.0,52.0,29.0,12.0,7.0,7.0,5.0,11.0,92.0,591.0,93.0,588.0,20160310-M-Indian_Wells_Masters-R128-Damir_Dzumhur-Marcel_Granollers,4.0,4.0,6.0,4.0,52.0,33.0,14.0,13.0,32.0,0.0,0.0,0.0,0.0,76.0,37.0,18.0,15.0,0.0,5.0,6.0,10.0,20.0,46.0,16.0,9.0,8.0,21.0,0.0,2.0,0.0,0.0,59,32,34,27,1,0.0
53,560,34547.0,2016-M006,Indian Wells Masters,Hard,128.0,M,20160307.0,266.0,105723.0,,,Andrey Kuznetsov,R,185.0,RUS,25.0,104871.0,28.0,,Jeremy Chardy,R,188.0,FRA,29.0,6-4 6-2,3.0,R64,69.0,4.0,3.0,57.0,27.0,19.0,19.0,9.0,3.0,4.0,6.0,10.0,56.0,25.0,17.0,13.0,9.0,3.0,7.0,55.0,853.0,32.0,1255.0,20160312-M-Indian_Wells_Masters-R64-Jeremy_Chardy-Andrey_Kuznetsov,8.0,7.0,5.0,4.0,56.0,26.0,8.0,7.0,21.0,1.0,0.0,2.0,0.0,32.0,32.0,6.0,12.0,0.0,12.0,1.0,11.0,4.0,57.0,19.0,15.0,10.0,26.0,2.0,0.0,0.0,0.0,27,29,2,20,2,0.0
54,563,34576.0,2016-M006,Indian Wells Masters,Hard,128.0,M,20160307.0,295.0,100644.0,,,Alexander Zverev,R,198.0,GER,18.8,104468.0,16.0,,Gilles Simon,R,183.0,FRA,31.1,6-2 6-2,3.0,R32,67.0,4.0,3.0,44.0,25.0,20.0,11.0,8.0,1.0,2.0,0.0,1.0,45.0,21.0,12.0,9.0,8.0,6.0,11.0,58.0,821.0,19.0,1855.0,20160315-M-Indian_Wells_Masters-R32-Gilles_Simon-Alexander_Zverev,7.0,4.0,2.0,6.0,45.0,24.0,10.0,10.0,28.0,1.0,0.0,0.0,0.0,76.0,56.0,9.0,25.0,0.0,5.0,5.0,15.0,11.0,44.0,13.0,9.0,9.0,20.0,0.0,1.0,0.0,0.0,62,83,19,15,0,0.0
55,565,34595.0,2016-M006,Indian Wells Masters,Hard,128.0,M,20160307.0,314.0,105676.0,15.0,,David Goffin,R,180.0,BEL,25.2,105227.0,10.0,,Marin Cilic,R,198.0,CRO,27.4,7-6(4) 6-2,3.0,QF,97.0,7.0,5.0,83.0,52.0,39.0,14.0,10.0,11.0,12.0,10.0,1.0,70.0,39.0,24.0,16.0,10.0,3.0,6.0,18.0,1930.0,12.0,2555.0,20160317-M-Indian_Wells_Masters-QF-Marin_Cilic-David_Goffin,9.0,8.0,8.0,6.0,70.0,30.0,20.0,13.0,28.0,1.0,0.0,0.0,0.0,67.0,72.0,13.0,25.0,3.0,7.0,3.0,19.0,10.0,83.0,30.0,22.0,10.0,41.0,2.0,2.0,1.0,0.0,72,58,11,35,0,0.0
56,567,34600.0,2016-M006,Indian Wells Masters,Hard,128.0,M,20160307.0,319.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,28.7,105683.0,12.0,,Milos Raonic,R,196.0,CAN,25.1,6-2 6-0,3.0,F,77.0,2.0,1.0,41.0,28.0,22.0,8.0,7.0,0.0,0.0,4.0,2.0,60.0,30.0,23.0,3.0,7.0,6.0,11.0,1.0,16540.0,14.0,2410.0,20160320-M-Indian_Wells_Masters-F-Milos_Raonic-Novak_Djokovic,9.0,4.0,2.0,2.0,60.0,34.0,14.0,6.0,36.0,0.0,0.0,0.0,0.0,43.0,29.0,16.0,5.0,1.0,9.0,2.0,18.0,8.0,41.0,11.0,7.0,4.0,23.0,1.0,0.0,0.0,1.0,51,13,7,29,5,0.0
57,572,34675.0,2016-M007,Miami Masters,Hard,128.0,M,20160321.0,280.0,105676.0,15.0,,David Goffin,R,180.0,BEL,25.2,104678.0,19.0,,Viktor Troicki,R,193.0,SRB,30.1,6-1 6-1,3.0,R32,54.0,1.0,0.0,43.0,26.0,20.0,11.0,7.0,1.0,1.0,5.0,1.0,42.0,25.0,11.0,6.0,7.0,3.0,8.0,15.0,2290.0,21.0,1580.0,20160327-M-Miami_Masters-R32-Viktor_Troicki-David_Goffin,14.0,1.0,4.0,10.0,42.0,25.0,12.0,11.0,21.0,0.0,0.0,2.0,0.0,47.0,65.0,15.0,21.0,4.0,2.0,3.0,14.0,11.0,43.0,12.0,7.0,6.0,28.0,1.0,0.0,2.0,0.0,54,51,10,24,2,0.0
58,573,34690.0,2016-M007,Miami Masters,Hard,128.0,M,20160321.0,295.0,106401.0,24.0,,Nick Kyrgios,R,193.0,AUS,20.9,105683.0,12.0,,Milos Raonic,R,196.0,CAN,25.2,6-4 7-6(4),3.0,QF,104.0,8.0,6.0,81.0,46.0,36.0,22.0,11.0,5.0,5.0,4.0,3.0,74.0,41.0,32.0,19.0,11.0,5.0,6.0,26.0,1405.0,12.0,2650.0,20160328-M-Miami_Masters-QF-Milos_Raonic-Nick_Kyrgios,13.0,7.0,15.0,6.0,74.0,23.0,15.0,18.0,37.0,1.0,0.0,0.0,0.0,69.0,43.0,19.0,18.0,1.0,19.0,4.0,18.0,8.0,81.0,23.0,12.0,17.0,33.0,1.0,0.0,0.0,0.0,65,35,12,35,3,0.0
59,584,27186.0,2013-421,Canada Masters,Hard,56.0,M,20130805.0,55.0,104745.0,4.0,,Rafael Nadal,L,185.0,ESP,27.1,105683.0,11.0,,Milos Raonic,R,196.0,CAN,22.6,6-2 6-2,3.0,F,68.0,4.0,0.0,40.0,28.0,22.0,11.0,8.0,3.0,3.0,4.0,3.0,46.0,23.0,14.0,10.0,8.0,0.0,4.0,4.0,6860.0,13.0,2225.0,20130811-M-Canada_Masters-F-Milos_Raonic-Rafael_Nadal,9.0,3.0,6.0,3.0,46.0,22.0,10.0,10.0,19.0,1.0,0.0,0.0,0.0,31.0,12.0,14.0,18.0,3.0,3.0,0.0,11.0,9.0,40.0,7.0,10.0,5.0,17.0,3.0,0.0,1.0,0.0,32,18,12,13,4,0.0
60,585,34789.0,2016-0410,Monte Carlo Masters,Clay,64.0,M,20160411.0,285.0,106210.0,,,Jiri Vesely,L,198.0,CZE,22.7,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,28.8,6-4 2-6 6-4,3.0,R32,126.0,4.0,4.0,76.0,45.0,31.0,19.0,14.0,1.0,4.0,3.0,3.0,92.0,61.0,44.0,14.0,14.0,5.0,8.0,55.0,840.0,1.0,16540.0,20160413-M-Monte_Carlo_Masters-R32-Novak_Djokovic-Jiri_Vesely,7.0,11.0,17.0,11.0,92.0,34.0,22.0,19.0,51.0,0.0,0.0,1.0,0.0,92.0,87.0,21.0,29.0,0.0,12.0,13.0,23.0,9.0,76.0,26.0,18.0,8.0,43.0,1.0,2.0,0.0,0.0,80,85,29,40,4,0.0
61,589,1290.0,2005-416,Rome Masters,Clay,64.0,M,20050502.0,49.0,104269.0,,,Fernando Verdasco,L,188.0,ESP,21.4,104053.0,1.0,,Andy Roddick,R,188.0,USA,22.6,6-7(1) 7-6(3) 6-4,3.0,R16,154.0,13.0,2.0,118.0,88.0,67.0,11.0,17.0,11.0,14.0,12.0,0.0,121.0,87.0,61.0,13.0,17.0,9.0,13.0,56.0,685.0,3.0,3515.0,20050505-M-Rome_Masters-R16-Andy_Roddick-Fernando_Verdasco,32.0,12.0,28.0,20.0,121.0,47.0,27.0,21.0,59.0,0.0,2.0,3.0,0.0,156.0,37.0,45.0,44.0,13.0,15.0,4.0,23.0,19.0,118.0,40.0,27.0,22.0,68.0,0.0,3.0,2.0,0.0,137,45,43,46,8,0.0
62,591,15377.0,2009-605,Tour Finals,Hard,8.0,F,20091122.0,2.0,103819.0,,,Roger Federer,R,185.0,SUI,28.2,104918.0,,,Andy Murray,R,190.0,GBR,22.5,3-6 6-3 6-1,3.0,RR,118.0,6.0,1.0,67.0,43.0,37.0,9.0,12.0,3.0,5.0,9.0,8.0,101.0,46.0,33.0,21.0,13.0,8.0,13.0,1.0,10150.0,4.0,6630.0,20091122-M-Tour_Finals-RR-Andy_Murray-Roger_Federer,18.0,6.0,20.0,9.0,101.0,47.0,21.0,15.0,50.0,1.0,3.0,0.0,1.0,103.0,34.0,31.0,31.0,9.0,6.0,4.0,13.0,13.0,67.0,21.0,16.0,12.0,35.0,0.0,0.0,0.0,0.0,114,34,29,32,3,0.0
63,595,18689.0,2010-5014,Shanghai Masters,Hard,56.0,M,20101010.0,54.0,103819.0,3.0,,Roger Federer,R,185.0,SUI,29.1,104925.0,2.0,,Novak Djokovic,R,188.0,SRB,23.3,7-5 6-4,3.0,SF,102.0,7.0,3.0,73.0,45.0,34.0,15.0,11.0,4.0,5.0,4.0,4.0,75.0,48.0,30.0,15.0,11.0,1.0,4.0,3.0,6735.0,2.0,7145.0,20101015-M-Shanghai_Masters-SF-Novak_Djokovic-Roger_Federer,19.0,3.0,9.0,8.0,75.0,30.0,19.0,8.0,49.0,0.0,0.0,0.0,0.0,88.0,39.0,32.0,31.0,6.0,9.0,7.0,11.0,15.0,73.0,24.0,18.0,16.0,38.0,0.0,0.0,1.0,0.0,105,33,28,31,6,0.0
64,601,34959.0,2016-0308,Munich,Clay,32.0,A,20160425.0,300.0,104259.0,4.0,,Philipp Kohlschreiber,R,178.0,GER,32.5,106233.0,3.0,,Dominic Thiem,R,185.0,AUT,22.6,7-6(7) 4-6 7-6(4),3.0,F,151.0,4.0,0.0,109.0,76.0,50.0,18.0,17.0,2.0,7.0,8.0,3.0,126.0,87.0,55.0,18.0,17.0,6.0,10.0,27.0,1420.0,15.0,2420.0,20160501-M-Munich-F-Dominic_Thiem-Philipp_Kohlschreiber,23.0,11.0,19.0,9.0,126.0,53.0,26.0,22.0,61.0,0.0,2.0,0.0,0.0,107.0,70.0,21.0,50.0,12.0,28.0,11.0,22.0,19.0,109.0,41.0,28.0,25.0,62.0,0.0,0.0,1.0,0.0,108,75,28,50,14,0.0
65,602,21677.0,2011-329,Tokyo,Hard,32.0,A,20111003.0,31.0,104918.0,2.0,,Andy Murray,R,190.0,GBR,24.3,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,25.3,3-6 6-2 6-0,3.0,F,136.0,6.0,1.0,64.0,39.0,31.0,16.0,11.0,5.0,6.0,3.0,0.0,77.0,53.0,23.0,17.0,12.0,4.0,9.0,4.0,7415.0,2.0,10575.0,20111009-M-Tokyo-F-Rafael_Nadal-Andy_Murray,17.0,15.0,14.0,12.0,77.0,37.0,16.0,13.0,54.0,0.0,0.0,0.0,0.0,183.0,37.0,59.0,43.0,3.0,9.0,5.0,9.0,7.0,64.0,17.0,12.0,16.0,35.0,0.0,0.0,0.0,0.0,125,82,65,32,12,0.0
66,603,35004.0,2016-M021,Madrid Masters,Clay,64.0,M,20160502.0,290.0,105453.0,6.0,,Kei Nishikori,R,178.0,JPN,26.3,104755.0,10.0,,Richard Gasquet,R,185.0,FRA,29.8,6-4 7-5,3.0,R16,99.0,1.0,1.0,62.0,40.0,29.0,12.0,11.0,1.0,3.0,3.0,1.0,76.0,50.0,28.0,13.0,11.0,5.0,9.0,6.0,4290.0,12.0,2635.0,20160505-M-Madrid-R16-Richard_Gasquet-Kei_Nishikori,25.0,11.0,12.0,11.0,76.0,35.0,19.0,12.0,46.0,1.0,0.0,0.0,0.0,101.0,58.0,24.0,41.0,6.0,8.0,8.0,5.0,9.0,62.0,21.0,21.0,10.0,47.0,0.0,0.0,0.0,0.0,113,56,22,17,0,0.0
